customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C104344,Female,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),48.33,0.34,No
C104345,Male,0,No,No,20,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,No,One year,No,Electronic check,77.92,1557.58,No
C104346,Male,0,No,No,25,Yes,No phone service,No,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),117.29,2935.09,No
C104347,Male,0,Yes,Yes,23,No,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,34.88,798.54,No
C104348,Male,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),25.2,634.98,No
C104349,Male,0,No,Yes,2,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,49.38,94.6,Yes
C104350,Female,0,Yes,Yes,51,Yes,Yes,No,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,26.42,1344.95,No
C104351,Male,0,No,No,63,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,63.67,4006.69,No
C104352,Male,1,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,99.69,3786.23,No
C104353,Male,0,No,Yes,51,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,79.93,4074.18,No
C104354,Male,1,Yes,Yes,13,No,Yes,DSL,No,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,117.52,1527.72,No
C104355,Female,0,No,Yes,69,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,27.39,1886.56,No
C104356,Female,0,No,Yes,68,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,73.21,4982.24,No
C104357,Male,0,No,No,67,Yes,No,DSL,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),30.64,2053.64,No
C104358,Female,1,No,Yes,54,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),86.47,4666.32,No
C104359,Female,0,Yes,Yes,71,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.99,4828.68,Yes
C104360,Male,0,Yes,Yes,18,No,No,DSL,No,No internet service,No internet service,No,No,Yes,One year,No,Credit card (automatic),92.9,1673.9,Yes
C104361,Male,0,No,No,62,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),110.15,6829.7,No
C104362,Female,0,Yes,No,43,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.42,1178.94,No
C104363,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,60.13,1201.16,No
C104364,Male,0,No,No,41,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.85,4750.49,Yes
C104365,Female,1,No,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,84.69,3130.96,Yes
C104366,Male,0,No,Yes,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),74.55,4102.61,No
C104367,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.63,2725.46,Yes
C104368,Female,0,No,No,67,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,113.49,7606.36,No
C104369,Male,0,Yes,No,37,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),83.83,3104.37,No
C104370,Female,0,Yes,Yes,33,Yes,Yes,No,No,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,76.95,2536.88,No
C104371,Male,0,No,No,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,One year,No,Mailed check,44.4,270.91,Yes
C104372,Male,0,Yes,No,3,No,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),18.34,55.58,No
C104373,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.47,3144.31,No
C104374,Male,0,No,No,49,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),19.44,952.88,No
C104375,Male,0,No,No,39,No,No phone service,No,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,96.7,3774.82,No
C104376,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,One year,Yes,Credit card (automatic),116.39,3490.61,No
C104377,Male,1,Yes,Yes,48,Yes,Yes,DSL,No,No,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,63.69,3057.88,No
C104378,Female,0,No,No,70,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),99.45,6961.8,Yes
C104379,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,109.21,4037.86,No
C104380,Male,1,No,No,24,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71.28,1714.82,No
C104381,Female,0,Yes,No,22,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,40.88,898.85,No
C104382,Female,0,No,No,17,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Two year,Yes,Electronic check,100.22,1702.89,No
C104383,Female,0,No,No,64,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No internet service,Two year,No,Bank transfer (automatic),66.69,4265.55,Yes
C104384,Male,0,No,No,48,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),61.64,2963.3,Yes
C104385,Male,1,No,No,6,Yes,Yes,No,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,60.44,359.66,No
C104386,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),68.69,1782.2,No
C104387,Male,1,No,No,69,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),55.33,3820.26,Yes
C104388,Female,1,No,Yes,13,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,No,Credit card (automatic),36.89,478.48,No
C104389,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,One year,No,Mailed check,27.22,26.89,Yes
C104390,Male,0,Yes,Yes,24,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),79.12,1903.04,No
C104391,Male,0,No,No,53,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),60.37,3203.88,No
C104392,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),19.03,439.27,No
C104393,Male,0,No,No,36,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,One year,No,Electronic check,21.1,760.93,No
C104394,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,One year,No,Bank transfer (automatic),61.15,3239.74,No
C104395,Male,0,No,No,5,No,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),30.67,151.79,Yes
C104396,Male,0,No,No,55,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,104.09,5725.69,No
C104397,Male,0,Yes,No,39,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,101.14,3942.82,No
C104398,Male,0,No,No,56,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,Yes,Electronic check,40.47,2267.84,Yes
C104399,Female,0,No,Yes,0,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,4.38,No
C104400,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),39.25,34.56,No
C104401,Female,0,Yes,No,0,Yes,No,No,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),73.33,3.47,No
C104402,Female,0,No,Yes,31,Yes,No,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),106.99,3317.21,No
C104403,Female,0,Yes,No,47,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),109.64,5157.11,No
C104404,Male,0,No,Yes,63,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,110.03,6933.51,No
C104405,Female,0,No,No,20,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.49,952.84,Yes
C104406,Male,0,Yes,No,11,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,30.69,334.41,Yes
C104407,Female,0,Yes,No,55,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.46,4700.84,No
C104408,Female,0,No,No,0,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,95.8,-3.77,No
C104409,Female,0,Yes,No,36,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,102.24,3678.22,No
C104410,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,107.34,3115.68,No
C104411,Female,1,No,No,70,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),59.03,4129.75,No
C104412,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,One year,Yes,Credit card (automatic),48.62,2139.4,No
C104413,Female,0,No,No,15,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,67.94,1015.72,No
C104414,Female,0,No,No,7,No,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,45.07,313.11,No
C104415,Female,0,No,No,17,Yes,Yes,No,No internet service,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),22.12,375.46,No
C104416,Female,0,Yes,No,37,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No,Two year,No,Credit card (automatic),25.68,954.17,No
C104417,Female,1,No,No,23,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),50.89,1174.38,No
C104418,Female,1,No,No,33,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,81.2,2681.99,No
C104419,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,109.64,3071.03,No
C104420,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,27.56,1985.68,Yes
C104421,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No,Yes,No,No,One year,No,Credit card (automatic),108.26,650.1,No
C104422,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,36.22,469.41,No
C104423,Female,0,No,No,0,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.25,-3.48,No
C104424,Female,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,50.92,3308.51,Yes
C104425,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,106.25,5095.35,No
C104426,Male,0,Yes,No,3,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.86,322.41,Yes
C104427,Female,0,No,Yes,70,No,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,71.13,4982.1,No
C104428,Male,1,No,No,57,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,One year,Yes,Electronic check,57.18,3256.0,No
C104429,Female,0,No,No,30,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),32.24,970.19,No
C104430,Male,0,Yes,No,43,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,44.65,1920.25,No
C104431,Female,0,Yes,No,0,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,63.3,4.03,No
C104432,Female,0,Yes,No,55,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,64.48,3543.79,Yes
C104433,Female,0,No,Yes,29,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.83,2319.04,No
C104434,Female,0,No,No,12,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),118.57,1427.5,No
C104435,Female,0,Yes,No,57,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,32.6,1858.67,Yes
C104436,Female,1,Yes,Yes,66,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),55.15,3637.97,No
C104437,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),99.2,6550.48,Yes
C104438,Male,1,No,No,49,Yes,No,No,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,112.08,5488.7,Yes
C104439,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),63.54,568.56,No
C104440,Male,0,No,No,50,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),20.58,1033.62,No
C104441,Female,0,No,No,52,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),71.41,3712.06,No
C104442,Male,1,Yes,No,27,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),67.36,1816.09,Yes
C104443,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),69.83,1188.26,Yes
C104444,Female,0,No,No,63,Yes,No,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),85.66,5394.81,No
C104445,Male,0,No,Yes,4,No,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,58.08,233.52,Yes
C104446,Male,0,No,No,16,Yes,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.65,1083.74,No
C104447,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,51.68,2792.34,No
C104448,Male,0,No,No,22,Yes,No phone service,No,No internet service,No,No,No,No internet service,No internet service,One year,No,Mailed check,109.44,2410.87,Yes
C104449,Male,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.67,1071.77,No
C104450,Male,1,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.81,88.18,No
C104451,Male,0,Yes,No,8,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,116.74,937.55,No
C104452,Male,0,No,No,54,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),70.6,3815.77,No
C104453,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,69.26,4359.09,No
C104454,Female,0,Yes,Yes,55,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,One year,Yes,Electronic check,47.93,2631.51,Yes
C104455,Female,0,No,Yes,20,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,19.55,392.56,No
C104456,Male,1,No,Yes,41,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,27.09,1106.69,No
C104457,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),88.71,1773.22,No
C104458,Female,0,No,Yes,15,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Two year,No,Mailed check,102.59,1534.94,Yes
C104459,Female,0,No,Yes,64,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,105.13,6729.33,No
C104460,Female,1,No,No,51,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),116.39,5933.71,Yes
C104461,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),103.47,5480.99,No
C104462,Male,1,No,No,71,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),51.1,3632.55,No
C104463,Female,0,No,No,36,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Mailed check,86.01,3101.27,Yes
C104464,Female,0,Yes,No,43,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),82.82,3563.56,No
C104465,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,22.03,136.46,No
C104466,Male,0,No,No,34,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,47.41,1609.04,No
C104467,Female,0,No,No,71,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),53.88,3820.51,Yes
C104468,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),63.49,884.19,No
